-0.794,-1.103,-0.528,-0.268,-1.7,-0.928,-1.33,-0.388,-0.475,-1.516,0.1,-0.272,-1.939,-1.432,-1.023,-1.646,-1.557,-0.593,-0.059,-0.379,-0.715,-0.188,-0.022,-0.494,-0.114,-0.206,-0.232,0.434,-0.267,-0.407,-1.015,-0.229,-0.163,-0.278,-0.181,-0.89,1
-1.245,-0.289,-0.297,-0.002,-1.409,-1.628,-1.252,-0.001,-1.59,-0.001,0,-0.002,-0.741,-0.3,-1.375,-0.143,-0.87,-0.003,0.04,-0.005,-0.005,-0.035,-0.003,-0.012,0.054,0,0.002,-0.001,-0.003,-0.004,-0.004,0.001,-0.006,-0.008,0.001,-0.018,15
-0.293,-0.754,-0.686,-0.025,-1.638,-2.29,-4.01,-0.134,-0.586,-0.909,-0.001,-0.309,-2.473,-0.617,-1.804,-2.067,-1.415,-0.002,-0.006,-0.009,-0.005,-0.037,-0.003,-0.014,0.042,-0.003,0.004,0,-0.002,-0.005,-0.003,0.001,0.144,-0.009,0.002,-0.018,15
0.001,-0.906,-0.589,-0.001,-1.5,-1.598,-1.227,0,-0.386,-0.001,-0.231,-0.003,-1.416,-0.463,-2.359,-0.221,-1.014,-0.005,-0.01,-0.008,-0.005,-0.041,-0.003,-0.016,0.059,0,0.002,0.001,-0.002,-0.005,-0.005,0.001,-0.007,-0.008,0.001,-0.022,15
-0.583,-0.784,-0.8,-0.001,-1.445,-2.265,-0.725,-0.329,-0.008,-1.032,-0.001,-0.006,-2.675,-0.438,-1.298,-0.015,-1.026,-0.002,-0.008,-0.009,-0.004,-0.031,-0.003,-0.015,0.045,-0.003,0.003,0.001,-0.001,-0.008,-0.003,0.001,-0.006,-0.008,0.002,-0.026,15
0,-0.251,-0.712,-0.001,-1.416,-1.702,-1.045,0,-0.043,-0.003,0,-0.005,-0.532,-0.399,-2.412,-0.163,-0.881,-1.126,-0.011,-0.009,-0.006,-0.03,-0.004,-0.023,0.06,-0.002,0.003,0.001,-0.001,-0.006,-0.006,0.001,-0.008,-0.01,0.001,-0.025,15
-0.676,-0.355,-0.694,-0.102,-1.854,-2.253,-0.925,-0.279,-0.008,-1.014,0,-0.004,-2.028,-0.362,-1.445,-0.184,-1.341,-0.002,-0.009,-0.009,-0.003,-0.018,-0.003,-0.019,0.045,-0.003,0.003,0.002,-0.001,-0.012,-0.001,0.003,-0.004,-0.008,0.002,-0.02,15
-0.725,-1.444,-0.572,-0.31,-1.49,-1.932,-1.044,0,-0.006,0,-0.057,-0.004,-0.599,-0.461,-1.774,-2.641,-1.243,-0.005,-0.015,-0.008,-0.005,-0.031,-0.003,-0.026,0.058,-0.003,0.003,0.001,-0.001,-0.008,-0.006,0.001,-0.007,-0.009,0.001,-0.021,15
-1.105,-0.06,-0.833,-0.001,-1.486,-2.304,-1.827,-0.521,-0.006,-1.691,0,-0.003,-2.015,-0.232,-1.064,-0.161,-1.488,-0.003,0.504,-0.008,-0.003,-0.04,-0.002,-0.019,0.042,-0.002,0.003,0.003,-0.001,-0.013,-0.002,0.001,-0.004,-0.006,-0.001,-0.015,15
-0.364,-0.251,-0.645,-0.009,-1.162,-1.821,-0.776,-0.001,-0.446,-0.105,0,-0.002,-0.526,-1.126,-0.88,-0.095,-3.226,-0.005,-0.01,-0.005,-0.006,-0.03,-0.001,-0.023,0.052,-0.003,-0.1,0.003,-0.001,-0.008,-0.001,0.001,-0.006,-0.007,0.001,-0.015,15
-0.372,-0.101,-1.285,-1.001,-1.733,-2.36,-1.472,-0.358,-0.033,-0.867,0,-0.002,-1.857,-0.509,-1.314,-0.229,-1.606,-3.22,-0.007,-0.006,-0.004,-0.032,0,-0.017,0.041,-0.003,0.207,0.005,-0.001,-0.012,0,0.002,-0.004,-0.006,0.002,-0.008,15
-0.159,-0.378,-0.707,-0.259,-1.547,-1.345,-1.117,0,-0.005,-0.141,0,-0.112,-0.855,-1.009,-1.246,-0.171,-4.379,-0.003,-0.006,-0.004,-0.004,-0.024,0,-0.023,0.042,-0.002,0.002,0.002,-0.002,-0.006,-0.003,0.003,-0.004,-0.004,0.002,-0.009,15
0.001,-0.012,-1.262,-0.03,-1.382,-2.222,-0.357,-0.072,-0.144,-0.084,0,-0.001,-1.656,-0.283,-0.983,-0.015,-1.336,0,-0.004,-0.005,-0.003,-0.027,0.001,-0.016,0.024,-0.003,0.001,0.004,-0.001,-0.007,0.001,0.002,-0.001,-0.004,0.002,-0.002,15
0,0.001,-0.418,-0.045,-1.253,-0.901,-0.628,-0.001,-0.004,-0.271,0,-0.023,-0.668,-0.22,-1.151,-0.208,-3.169,-0.001,-0.002,-0.002,-0.003,-0.02,0.001,-0.018,0.026,-0.001,0.002,0.003,-0.001,-0.004,0.001,0.001,-0.002,-0.002,0.002,0,15
-0.007,-0.324,-1.836,-0.349,-1.949,-2.033,-0.932,-0.436,-0.137,-0.485,-0.258,-0.298,-1.571,-0.542,-1.378,-0.333,-1.767,0,-0.002,-0.001,-0.001,-0.021,0.002,-0.011,0.012,0,0.001,0.002,0,-0.003,0.002,0.002,-0.001,-0.002,0.002,0.002,15
0.001,-0.412,-1.179,-0.363,-1.582,-1.291,-1.124,-0.184,-0.025,-0.215,-0.138,-0.438,-0.847,-0.42,-1.432,-0.326,-1.478,0,-0.001,0.001,-0.003,-0.017,0.001,-0.012,0.01,0,0.001,0.003,-0.001,-0.001,0.001,0.002,-0.001,0.001,0.002,0.002,15
-0.594,-0.786,-0.804,-0.547,-1.819,-0.776,-1.499,-0.194,-1.378,-2.35,-1.144,-1.021,-1.682,-1.066,-1.728,-2.512,-2.886,-0.911,-0.204,-0.743,-1.114,-0.439,-0.11,-0.478,-0.588,-0.135,-0.497,0.136,-0.293,-0.529,-1.187,-0.201,-0.343,-0.395,0.066,-0.887,16
-0.687,-1.059,-0.648,-0.387,-1.575,-0.69,-1.417,0.316,-1.146,-2.179,-1.018,-0.828,-1.573,-0.802,-1.547,-2.144,-2.617,-0.601,-0.077,-0.658,-1.062,-0.219,0.096,-0.326,-0.451,-0.09,-0.474,0.186,-0.193,-0.335,-0.843,-0.262,-0.314,-0.288,0.186,-0.698,16
0,-1.874,-1.703,-1.469,-2.595,-1.81,-1.987,-0.506,-1.821,-2.615,-1.283,-1.176,-2.63,-1.713,-2.585,-2.762,-2.894,-1.059,0.805,-0.227,-0.466,-0.053,0.357,-0.157,0.257,0.412,0.186,0.407,-0.03,-0.222,-0.604,0.198,0.297,0.136,0.333,-0.544,16
0,-1.587,-1.5,-1.459,-2.351,-1.625,-2.057,-0.39,-1.592,-2.051,-1.076,-1.04,-2.394,-1.66,-2.439,-2.67,-2.825,-0.754,0.914,0.005,-0.303,0.033,0.349,0.019,0.389,0.414,-0.063,0.051,-0.129,-0.058,-0.249,0.243,0.489,0.117,0.401,-0.444,16
-0.833,-1.276,-1.042,-0.816,-2.118,-1.055,-1.819,-0.16,-1.52,-2.498,-1.299,-1.105,-2.054,-1.225,-1.989,-2.669,-2.817,-1.118,0.384,-0.669,-1,-0.382,0.068,-0.416,-0.366,-0.018,-0.326,0.007,-0.388,-0.709,-0.984,-0.229,-0.263,-0.309,0.17,-0.858,16
-0.774,-1.056,-0.966,-0.776,-1.906,-0.903,-1.823,0.063,-1.488,-1.939,-1.252,-1.025,-1.938,-1.266,-1.924,-2.383,-2.656,-0.674,0.235,-0.44,-0.808,-0.192,0.082,-0.26,-0.21,0.084,-0.383,0.049,-0.282,-0.268,-0.733,-0.18,-0.155,-0.167,0.267,-0.804,16
-0.756,-0.787,-0.628,-0.695,-1.922,-0.61,-1.709,0.162,-1.311,-2.372,-1.32,-1.045,-1.82,-0.802,-1.686,-2.066,-2.796,-0.966,-0.353,-0.853,-1.202,-0.6,-0.191,-0.543,-0.714,-0.246,-0.662,-0.106,-0.557,-0.614,-1.165,-0.456,-0.473,-0.553,-0.34,-1.045,16
-0.626,-0.726,-0.506,-0.564,-1.759,-0.412,-1.542,0.247,-1.263,-1.891,-1.257,-0.808,-1.675,-0.931,-1.614,-1.902,-2.483,-0.615,-0.066,-0.729,-1.144,-0.366,-0.127,-0.466,-0.532,-0.187,-0.66,-0.042,-0.413,-0.396,-0.86,-0.411,-0.383,-0.323,0.035,-0.947,16
-0.717,-0.805,-0.755,-0.486,-1.888,-0.68,-1.702,0.202,-1.336,-2.382,-1.353,-1.101,-1.947,-1.046,-1.622,-2.038,-2.714,-1.001,-0.356,-1.008,-1.292,-0.723,-0.569,-0.6,-0.709,-0.353,-0.751,-0.183,-0.641,-0.722,-1.223,-0.611,-0.592,-0.658,-0.159,-1.075,16
-0.757,-0.739,-0.699,-0.629,-1.733,-0.386,-1.569,0.295,-1.268,-2.011,-1.252,-0.968,-1.729,-1.143,-1.733,-1.929,-2.527,-0.693,-0.333,-0.814,-1.243,-0.549,-0.241,-0.45,-0.554,-0.235,-0.775,-0.12,-0.578,-0.446,-0.902,-0.575,-0.47,-0.48,0.078,-1.051,16
-0.848,-0.975,-0.766,-0.829,-1.888,-0.615,-1.881,-0.038,-1.662,-2.643,-1.586,-1.179,-1.963,-1.292,-1.845,-2.431,-2.834,-1.025,-0.354,-0.909,-1.307,-0.605,-0.317,-0.622,-0.746,-0.277,-0.823,-0.206,-0.546,-0.74,-1.199,-0.713,-0.505,-0.587,-0.191,-1.04,16
-0.746,-0.906,-0.739,-0.898,-1.723,-0.343,-1.753,0.166,-1.405,-2.248,-1.375,-1.056,-1.729,-1.144,-1.688,-2.189,-2.613,-0.716,-0.208,-0.802,-1.186,-0.392,-0.272,-0.465,-0.798,-0.214,-0.843,-0.092,-0.504,-0.505,-0.844,-0.571,-0.316,-0.422,0.135,-0.934,16
-0.74,-0.953,-0.735,-0.744,-1.91,-0.624,-1.781,0.137,-1.411,-2.625,-1.509,-1.177,-1.934,-1.179,-1.729,-2.06,-2.78,-0.976,-0.293,-0.893,-1.275,-0.698,-0.451,-0.624,-0.78,-0.268,-0.781,-0.15,-0.504,-0.667,-1.133,-0.881,-0.579,-0.62,-0.026,-1.151,16
-0.645,-0.834,-0.592,-0.661,-1.653,-0.421,-1.655,0.128,-1.377,-2.109,-1.382,-1.031,-1.668,-1.129,-1.506,-1.854,-2.409,-0.874,-0.315,-0.853,-1.095,-0.474,-0.243,-0.533,-0.639,-0.191,-0.675,-0.079,-0.455,-0.495,-0.924,-0.665,-0.403,-0.373,-0.098,-1.031,16
-0.687,-0.917,-0.706,-0.826,-1.811,-0.675,-1.785,0.128,-1.348,-2.62,-1.483,-1.437,-2.009,-1.128,-1.762,-2.179,-2.769,-1.181,-0.28,-1.045,-1.332,-0.746,-0.666,-0.708,-0.742,-0.342,-0.815,-0.124,-0.613,-0.791,-1.204,-0.799,-0.545,-0.67,0.001,-1.044,16
-0.688,-0.82,-0.666,-0.627,-1.575,-0.411,-1.608,0.176,-1.285,-2.144,-1.36,-1.095,-1.676,-1.084,-1.635,-1.875,-2.497,-0.714,-0.33,-0.824,-1.164,-0.41,-0.448,-0.482,-0.586,-0.207,-0.816,-0.111,-0.531,-0.554,-0.911,-0.749,-0.427,-0.517,0.19,-1.112,16
-0.94,-1.022,-0.845,-0.787,-1.824,-0.836,-1.883,0.088,-1.408,-2.522,-1.509,-1.295,-1.968,-1.123,-1.666,-2.485,-2.775,-0.998,-0.143,-0.971,-1.376,-0.67,-0.507,-0.686,-0.795,-0.339,-1.085,-0.116,-0.582,-0.708,-1.163,-0.773,-0.526,-0.651,-0.085,-1.031,16
-0.713,-0.829,-0.651,-0.616,-1.618,-0.478,-1.717,0.225,-1.38,-2.272,-1.328,-1.113,-1.761,-1.024,-1.639,-2.024,-2.712,-0.665,-0.122,-0.802,-1.31,-0.445,-0.43,-0.558,-0.696,-0.199,-0.722,-0.091,-0.688,-0.612,-0.94,-0.711,-0.418,-0.435,0.1,-0.925,16
-0.837,-1.149,-0.626,-1.248,-1.959,-0.797,-1.866,0.129,-1.335,-2.239,-1.387,-1.13,-2.077,-1.17,-1.703,-2.337,-2.753,-1.132,-0.288,-0.946,-1.293,-0.691,-0.561,-0.63,-0.747,-0.624,-1.253,-0.331,-0.585,-1.028,-1.215,-0.805,-0.692,-0.757,-0.441,-1.01,16
-0.699,-0.889,-0.68,-0.645,-1.648,-0.435,-1.735,0.125,-1.352,-2.266,-1.291,-1.121,-1.847,-1.084,-1.567,-2.159,-2.51,-0.76,-0.046,-0.908,-1.329,-0.526,-0.293,-0.47,-0.634,-0.31,-0.795,-0.131,-0.616,-0.478,-0.971,-0.958,-0.555,-0.44,-0.163,-0.884,16
-0.772,-1.027,-0.726,-0.762,-1.808,-0.621,-1.797,0.194,-1.196,-2.044,-1.3,-1.161,-2.035,-1.004,-1.723,-2.021,-2.733,-0.973,-0.233,-0.939,-1.225,-1.175,-0.447,-0.586,-0.621,-0.254,-1.024,-0.31,-0.664,-0.659,-1.271,-0.729,-0.619,-0.64,-0.394,-1.025,16
-0.667,-0.898,-0.591,-0.556,-1.639,-0.415,-1.731,0.294,-1.06,-2.089,-1.279,-1.109,-1.835,-0.828,-1.579,-1.836,-2.575,-0.645,0.036,-0.854,-1.215,-0.454,-0.244,-0.587,-0.607,-0.247,-0.906,-0.158,-0.583,-0.387,-1.044,-0.696,-0.474,-0.394,0.007,-0.922,16
-0.79,-1.027,-0.677,-0.718,-1.728,-0.566,-1.878,0.127,-1.254,-2.105,-1.341,-1.119,-1.975,-1.161,-1.654,-1.93,-2.834,-1.014,-0.162,-0.973,-1.263,-0.441,-0.377,-0.552,-0.679,-0.252,-0.933,-0.183,-0.701,-0.578,-1.154,-0.77,-0.669,-0.506,-0.127,-1.104,16
-0.623,-0.842,-0.645,-0.542,-1.636,-0.419,-1.732,0.197,-1.231,-2.123,-1.277,-1.035,-1.802,-0.996,-1.528,-1.803,-2.467,-0.715,0.041,-0.834,-1.155,-0.363,-0.182,-0.435,-0.628,-0.289,-0.847,-0.087,-0.556,-0.359,-0.925,-0.589,-0.459,-0.361,0.057,-0.99,16
0.317,0.651,0.648,0.497,-0.731,0.19,-0.044,1.518,-0.043,-1.229,0.193,-0.101,-0.587,0.331,-0.981,-0.82,-1.534,0.16,0.657,0.077,0.165,0.335,0.29,0.09,1.026,0.607,0.497,0.825,0.291,0.036,-0.428,-0.021,0.817,0.393,0.85,-0.346,17
0.281,0.519,0.865,0.7,-0.45,0.233,0.023,1.707,0.082,-0.754,0.295,0.074,-0.49,0.615,-0.721,-0.739,-1.337,0.48,1.106,0.227,0.159,0.528,0.626,0.239,1.241,0.664,0.507,0.782,0.309,0.199,-0.089,0.009,0.831,0.372,0.934,-0.199,17
0.202,0.612,0.691,0.41,-0.741,0.214,-0.123,1.476,-0.111,-1.35,0.151,-0.081,-0.632,0.382,-0.97,-0.932,-1.553,0.152,0.07,0.045,-0.008,0.26,0.458,0.054,1,0.59,0.337,0.643,0.187,-0.124,-0.395,-0.106,0.709,0.303,0.871,-0.395,17
0.351,0.683,0.67,0.622,-0.492,0.375,0.009,1.664,-0.029,-0.883,0.305,0.067,-0.524,0.446,-0.749,-0.771,-1.31,0.376,1.079,0.101,0.144,0.388,0.506,0.224,1.126,0.654,0.461,0.657,0.223,0.167,-0.086,-0.094,0.79,0.412,0.911,-0.322,17
0.168,0.52,0.658,0.418,-0.78,0.344,-0.186,1.512,-0.131,-1.099,0.012,-0.109,-0.614,0.254,-0.925,-1.085,-1.527,0.177,0.935,0.014,0.023,0.24,0.452,0.002,0.861,0.56,0.332,0.609,0.071,-0.086,-0.356,-0.202,0.619,0.328,0.739,-0.386,17
0.358,0.601,0.67,0.521,-0.509,0.446,-0.064,1.656,-0.131,-0.766,0.091,0.083,-0.486,0.405,-0.78,-0.712,-1.322,0.421,1,0.162,0.219,0.448,0.462,0.254,1.113,0.612,0.342,0.565,0.114,0.173,-0.074,-0.138,0.677,0.495,0.954,-0.28,17
0.279,0.569,0.695,0.352,-0.763,0.329,-0.186,1.484,-0.095,-1.254,0.016,-0.148,-0.717,0.275,-0.854,-0.6,-1.46,0.174,0.789,0.025,0.002,0.254,0.354,0.043,0.938,0.465,0.138,0.515,0.038,-0.148,-0.351,-0.309,0.748,0.252,0.799,-0.446,17
0.34,0.696,0.785,0.482,-0.588,0.466,-0.066,1.634,0.024,-0.786,0.069,0.084,-0.55,0.326,-0.847,-0.446,-1.269,0.387,0.938,0.114,0.078,0.297,0.447,0.124,1.093,0.608,0.261,0.555,0.099,0.109,-0.094,-0.172,0.854,0.416,0.955,-0.36,17
0.143,0.666,0.618,0.378,-0.714,0.244,-0.198,1.481,-0.136,-1.162,-0.017,-0.142,-0.728,0.284,-0.904,-0.647,-1.418,0.102,0.778,-0.091,-0.087,0.253,0.234,0.031,0.875,0.47,0.247,0.435,0.108,-0.178,-0.381,-0.281,0.652,0.217,0.802,-0.494,17
0.173,0.701,0.862,0.491,-0.532,0.451,-0.006,1.62,-0.02,-0.846,0.136,-0.011,-0.542,0.368,-0.863,-0.632,-1.264,0.396,0.901,0.053,0.114,0.343,0.332,0.141,1.06,0.613,0.291,0.577,0.038,0.042,-0.118,-0.225,0.871,0.416,0.943,-0.497,17
0.115,0.522,0.542,0.406,-0.735,0.293,-0.315,1.444,-0.175,-1.4,-0.17,-0.212,-0.716,0.133,-1.132,-1.283,-1.537,0.115,0.808,-0.06,-0.093,0.152,0.252,-0.023,0.874,0.47,0.222,0.381,0.033,-0.184,-0.452,-0.449,0.63,0.241,0.742,-0.42,17
0.24,0.65,0.695,-0.222,-0.582,0.483,-0.181,1.543,-0.065,-1.061,0.006,-0.094,-0.623,0.175,-0.92,-0.725,-1.375,0.341,0.947,-0.025,0.08,0.382,0.31,0.099,0.932,0.566,0.259,0.425,0.049,0.061,-0.05,-0.377,0.796,0.324,0.927,-0.394,17
0.129,0.555,0.709,0.374,-0.657,0.308,-0.292,1.454,-0.101,-1.449,-0.134,-0.461,-0.775,0.226,-0.897,-0.584,-1.409,0.11,0.811,-0.117,-0.082,0.222,0.268,0.067,0.82,0.479,0.244,0.48,-0.01,-0.112,-0.414,-0.65,0.583,0.283,0.872,-0.482,17
0.244,0.634,0.759,0.473,-0.541,0.479,-0.239,1.512,-0.045,-1.053,0.009,-0.065,-0.579,0.188,-0.768,-0.603,-1.232,0.352,0.931,0.058,0.123,0.267,0.298,0.168,1.074,0.406,0.252,0.556,0.081,0.054,-0.064,-0.435,0.759,0.422,0.942,-0.438,17
0.105,0.624,0.737,0.243,-0.71,0.38,-0.282,1.463,-0.052,-1.445,-0.102,-0.226,-0.798,0.148,-0.861,-0.584,-1.36,0.103,0.841,-0.092,-0.044,0.113,0.198,0.009,0.868,0.424,0.158,0.479,-0.042,-0.214,-0.39,-0.45,0.563,0.23,0.822,-0.405,17
-0.023,0.677,0.735,0.49,-0.582,0.521,-0.175,1.585,-0.001,-1.182,0.052,-0.076,-0.588,0.21,-0.75,-0.506,-1.285,0.392,0.835,-0.021,0.07,0.243,0.271,0.184,1.072,0.592,0.301,0.536,-0.011,0.075,-0.091,-0.472,0.671,0.386,0.867,-0.424,17
0.051,0.6,0.731,0.195,-0.683,0.284,-0.381,1.477,-0.057,-1.589,-0.082,-0.286,-0.807,0.219,-0.872,-0.683,-1.499,0.188,0.88,-0.101,-0.073,0.206,0.185,-0.015,0.817,0.469,0.396,0.435,-0.089,-0.211,-0.45,-0.48,0.595,0.141,0.671,-0.32,17
0.178,0.708,0.701,0.457,-0.592,0.546,-0.209,1.539,0.001,-1.257,-0.056,-0.201,-0.621,0.23,-0.761,-0.641,-1.179,0.442,0.971,-0.004,0.054,0.368,0.251,0.122,1.021,0.533,0.232,0.534,-0.029,0.074,-0.122,-0.456,0.629,0.417,0.796,-0.355,17
0.108,0.536,0.652,0.017,-0.746,0.195,-0.376,1.469,-0.098,-1.077,-0.057,-0.328,-0.861,0.129,-1.052,-0.763,-1.434,0.055,0.887,-0.104,-0.078,0.175,0.144,-0.006,0.933,0.426,0.123,0.38,-0.085,-0.106,-0.459,-0.56,0.514,0.23,0.728,-0.392,17
0.176,0.648,0.786,0.518,-0.596,0.495,-0.28,1.535,-0.018,-1.086,0.006,-0.192,-0.685,0.301,-0.783,-0.665,-1.286,0.382,0.993,0.009,-0.027,0.287,0.243,0.14,1.037,0.536,0.342,0.459,-0.003,0.072,-0.159,-0.501,0.592,0.351,0.786,-0.312,17
0.015,0.559,0.663,0.324,-0.672,0.358,-0.372,1.568,0.004,-0.938,0.028,-0.402,-0.901,0.297,-0.907,-0.501,-1.441,0.161,0.858,-0.146,-0.045,0.304,0.188,0.115,0.888,0.421,0.162,0.363,-0.056,-0.097,-0.486,-0.438,0.479,0.241,0.757,-0.524,17
0.219,0.666,0.858,0.575,-0.474,0.519,-0.234,1.63,0.154,-1.205,0.082,-0.225,-0.684,0.437,-0.694,-0.427,-1.253,0.456,0.975,-0.068,0.039,0.353,0.254,0.197,1.047,0.555,0.254,0.509,0.044,0.093,-0.222,-0.342,0.529,0.407,0.867,-0.391,17
0.108,0.531,0.72,0.5,-0.611,0.367,-0.438,1.543,0.018,-0.942,-0.036,-0.315,-0.824,0.376,-0.994,-0.482,-1.535,0.152,0.89,-0.109,-0.063,0.252,0.156,0.097,0.65,0.494,0.131,0.381,-0.058,-0.02,-0.521,-0.462,0.399,0.278,0.622,-0.541,17
0.211,0.627,0.816,0.614,-0.56,0.548,-0.158,1.621,0.091,-0.911,0.049,-0.145,-0.654,0.489,-0.693,-0.523,-1.43,0.504,1.031,-0.025,0.108,0.346,0.076,0.168,0.758,0.437,0.231,0.536,-0.001,0.106,-0.216,-0.392,0.566,0.321,0.805,-0.443,17
-1.806,-2.17,-0.797,0.382,-1.387,-2.236,-1.902,-1.713,-0.768,-1.872,-2.119,-1.833,-3.655,-0.424,-1.844,-2.393,-3.405,-0.869,-0.531,-0.378,-0.71,-4.23,2.352,-2.8,-1.664,-0.244,-1.639,-0.962,-2.661,-2.506,-0.05,-1.052,-3.121,-0.136,-2.981,-1.571,18
